Wenner_1
5
11
1
Type of measurement (0=app.resistivity,1=resistance)
1
345
2
0
4	80	0	320	0	160	0	240	0	0.0416181111570421
4	90	0	390	0	190	0	290	0	0.0221997187816883
4	110	0	350	0	190	0	270	0	0.0240242726445536
4	190	0	205	0	195	0	200	0	4.44372517920198
4	80	0	110	0	90	0	100	0	0.551371944874352
4	280	0	400	0	320	0	360	0	0.0436926493908865
4	60	0	210	0	110	0	160	0	0.111344915179915
4	130	0	175	0	145	0	160	0	0.982872950033699
4	220	0	370	0	270	0	320	0	0.03967685946618
4	0	0	60	0	20	0	40	0	25.7666600080579
4	230	0	380	0	280	0	330	0	0.040306412758035
4	135	0	165	0	145	0	155	0	1.38194804164932
4	90	0	240	0	140	0	190	0	0.110291351341222
4	175	0	220	0	190	0	205	0	0.550302605527343
4	240	0	390	0	290	0	340	0	0.0397804714889574
4	10	0	40	0	20	0	30	0	81.2299555173016
4	100	0	250	0	150	0	200	0	0.0996654013322883
4	240	0	255	0	245	0	250	0	1.70373790042765
4	130	0	160	0	140	0	150	0	1.21884182852173
4	110	0	260	0	160	0	210	0	0.0752841815469402
4	120	0	270	0	170	0	220	0	0.0559035621771426
4	185	0	215	0	195	0	205	0	1.04300269614572
4	140	0	290	0	190	0	240	0	0.0414971355333692
4	0	0	120	0	40	0	80	0	1.24977270104384
4	300	0	390	0	330	0	360	0	0.0559206528509765
4	120	0	240	0	160	0	200	0	0.113650285931961
4	240	0	360	0	280	0	320	0	0.0528206242656183
4	10	0	130	0	50	0	90	0	0.48365657706552
4	250	0	310	0	270	0	290	0	0.0819954449612124
4	265	0	295	0	275	0	285	0	0.207524053739
4	130	0	250	0	170	0	210	0	0.0809904419788333
4	70	0	400	0	180	0	290	0	0.0224492618088651
4	250	0	370	0	290	0	330	0	0.0504581296513612
4	300	0	330	0	310	0	320	0	0.140880386976801
4	120	0	360	0	200	0	280	0	0.0240967732418744
4	140	0	260	0	180	0	220	0	0.0613561778406785
4	170	0	185	0	175	0	180	0	6.07486680374873
4	60	0	90	0	70	0	80	0	28.0796485021637
4	260	0	380	0	300	0	340	0	0.0456195048957748
4	0	0	210	0	70	0	140	0	0.0702677094484706
4	150	0	270	0	190	0	230	0	0.0551661081293267
4	270	0	390	0	310	0	350	0	0.0387492361832724
4	0	0	30	0	10	0	20	0	83.4975391727986
4	20	0	260	0	100	0	180	0	0.0745776008666975
4	40	0	160	0	80	0	120	0	0.134140296438217
4	50	0	170	0	90	0	130	0	0.118548974419894
4	180	0	300	0	220	0	260	0	0.0527798455778741
4	290	0	380	0	320	0	350	0	0.0516045595121486
4	70	0	190	0	110	0	150	0	0.125032561581262
4	350	0	380	0	360	0	370	0	0.326768869900403
4	190	0	310	0	230	0	270	0	0.0422260324901512
4	215	0	245	0	225	0	235	0	0.458279695069818
4	80	0	200	0	120	0	160	0	0.147773381582972
4	120	0	135	0	125	0	130	0	4.88688755300679
4	210	0	330	0	250	0	290	0	0.0416963137575304
4	100	0	220	0	140	0	180	0	0.150163474823985
4	220	0	340	0	260	0	300	0	0.0449243927895334
4	110	0	230	0	150	0	190	0	0.137110339248084
4	200	0	230	0	210	0	220	0	0.721633075395069
4	0	0	90	0	30	0	60	0	6.74362578271635
